customer_acquisition_cost,ltv,churn_rate,retention_rate,arpu,mrr,arr,conversion_rate,revenue_per_customer
345.94,2379.93,0.0721,0.9066,188.99,54075.84,688670.57,0.0288,1240.18
207.46,2314.86,0.2038,0.9482,143.26,41880.13,456474.93,0.0326,854.57
190.04,4218.98,0.2242,0.8876,109.2,37623.52,464352.62,0.0079,1128.31
301.28,2305.08,0.2253,0.8998,121.49,90340.05,378828.01,0.0191,906.1
211.68,2016.86,0.1562,0.8764,44.91,46224.34,528134.86,0.1722,893.83
282.69,2052.64,0.0133,0.9858,71.76,73403.11,630344.94,0.1598,596.13
238.79,3467.63,0.0858,0.7757,125.61,48085.25,431969.61,0.025,1064.18
141.41,1355.85,0.1038,0.7772,110.1,42238.24,1039088.08,0.1571,886.32
107.71,2052.61,0.2571,0.7366,114.14,73874.88,729508.92,0.13,1169.82
292.0,3783.34,0.2539,0.8408,106.08,63534.41,599629.24,0.0806,494.78
232.88,2841.12,0.0404,0.7279,104.84,50102.2,622844.38,0.0214,1240.6
233.52,2800.34,0.2855,0.7783,108.26,69206.28,330501.89,0.1225,886.83
327.19,4320.18,0.0629,0.84,71.56,92085.06,368592.5,0.1687,712.24
363.01,2842.97,0.1302,0.9777,97.75,38416.17,867932.64,0.087,910.7
254.56,2095.25,0.0724,0.9795,65.6,58283.65,929749.57,0.0878,543.9
249.46,2429.04,0.2595,0.9157,85.38,43748.03,167352.5,0.1662,957.87
312.51,1760.58,0.2273,0.8129,142.87,35080.07,699136.06,0.0461,1089.01
173.23,3633.82,0.1125,0.9509,99.28,34622.6,879564.42,0.0386,1073.01
291.74,3100.07,0.2077,0.9539,123.87,76773.5,538335.06,0.1406,1195.65
316.39,3530.79,0.0635,0.964,108.65,20391.45,906830.02,0.133,870.24
326.02,3600.17,0.1209,0.8856,92.81,58879.68,757934.82,0.1829,1296.8
129.74,2325.53,0.1194,0.7585,73.06,36883.49,695280.22,0.0702,1134.29
217.9,1909.94,0.079,0.7264,92.33,79746.17,557557.71,0.0444,1308.38
209.13,2609.49,0.2641,0.9653,110.8,45994.24,624237.76,0.0886,1575.38
282.49,1966.34,0.2069,0.7161,123.37,44493.87,517412.03,0.0798,558.78
311.06,2779.22,0.0912,0.7858,108.87,76396.9,664698.52,0.1879,928.83
387.25,3536.81,0.0802,0.8412,125.57,64967.2,656055.18,0.1839,808.43
237.88,2518.29,0.0152,0.7064,56.86,59644.75,520011.05,0.0885,1727.11
237.68,2767.5,0.1105,0.963,132.44,63795.9,220487.2,0.0854,1239.14
361.23,2576.49,0.1628,0.7833,69.27,32625.99,567392.36,0.0918,1140.93
297.24,3278.8,0.0905,0.7083,136.14,62738.27,404461.1,0.1475,1428.73
370.07,2126.9,0.2131,0.9881,120.91,47215.61,384067.29,0.1123,1053.93
296.65,929.45,0.1294,0.7903,45.78,56455.26,469380.37,0.0611,1197.78
188.22,3018.85,0.1017,0.9543,128.34,58495.12,769722.71,0.1549,905.58
175.02,3423.8,0.2823,0.8315,136.51,32176.6,385996.02,0.1812,617.92
158.64,2999.66,0.0862,0.8923,144.83,60298.07,430292.38,0.145,1334.2
324.65,2148.49,0.1255,0.7699,80.66,47425.1,745941.21,0.043,746.06
364.14,1760.91,0.1209,0.8458,110.68,30041.3,454401.96,0.1594,1287.06
413.7,3037.36,0.0799,0.7747,126.99,48081.66,382814.4,0.1978,1393.15
338.23,2760.83,0.0731,0.9758,128.32,50830.41,766149.61,0.1386,339.26
362.21,2551.46,0.0977,0.7177,117.97,60294.93,580365.83,0.0526,1380.86
231.5,4077.6,0.2606,0.7797,91.49,11093.2,618937.31,0.0061,1130.61
188.27,1908.34,0.2325,0.959,136.28,56904.25,561674.18,0.0802,742.9
338.76,4040.45,0.2075,0.8392,136.47,42054.31,689815.1,0.0967,499.07
306.33,2674.9,0.1426,0.874,100.11,63862.91,741723.65,0.1824,1027.57
283.06,1212.14,0.1572,0.889,80.19,50469.21,581648.66,0.1258,993.45
304.05,2509.62,0.0875,0.7206,81.95,44999.21,309367.01,0.0599,1395.81
299.24,3401.61,0.0316,0.7051,148.22,47571.24,664901.31,0.1399,1070.5
371.29,2364.04,0.106,0.972,135.1,56001.26,538678.76,0.023,705.56
372.12,1494.76,0.1537,0.7787,104.37,65480.51,775742.39,0.0466,557.98
315.82,2521.13,0.0266,0.8103,98.69,35796.66,428669.05,0.1502,1096.37
338.44,1978.55,0.0356,0.8978,49.01,44829.61,543749.86,0.063,1051.34
313.55,3035.25,0.0863,0.7685,102.33,74744.21,312590.36,0.0111,1468.13
240.41,3255.83,0.1165,0.9126,67.28,44541.66,761064.8,0.1019,894.25
331.74,1822.59,0.1241,0.8329,110.03,56559.62,848619.26,0.1333,1182.58
170.41,2097.12,0.0442,0.9484,142.53,30135.83,509376.44,0.1589,1007.95
354.04,3242.7,0.0755,0.7808,73.95,22210.63,567571.8,0.0647,194.26
185.41,1977.24,0.0859,0.7591,112.56,33336.62,445683.53,0.0878,1276.75
296.44,1802.31,0.0296,0.9412,136.6,39116.78,464775.65,0.1135,915.07
211.61,1726.69,0.1046,0.7946,111.98,67658.53,743325.02,0.0196,1258.72
316.5,2925.76,0.0309,0.8194,88.41,69467.18,506177.98,0.0435,1103.59
272.46,2892.17,0.214,0.9302,105.33,18732.21,700079.69,0.077,736.89
155.39,2114.16,0.122,0.8843,135.31,41569.46,602984.45,0.0571,994.83
306.55,2653.98,0.1048,0.8281,113.31,62013.53,754611.34,0.0958,1040.07
231.66,3846.25,0.0467,0.7725,104.89,48761.67,528305.12,0.1319,1108.27
341.09,1886.99,0.0757,0.9216,141.61,75325.21,820891.3,0.1102,1212.24
275.1,1121.13,0.0775,0.7523,121.31,61612.77,977339.23,0.156,1059.66
304.66,3006.48,0.2957,0.9692,66.91,46083.2,269330.74,0.1271,1602.97
203.18,2563.52,0.2523,0.7436,124.99,47551.96,587750.47,0.0619,1316.17
230.8,2093.81,0.0144,0.9334,135.07,49562.97,587629.14,0.0284,1365.4
240.6,3160.8,0.1889,0.823,65.82,36541.7,464288.84,0.1297,1311.23
339.25,3307.39,0.0842,0.7539,33.16,65997.03,686686.54,0.0463,1074.2
400.8,920.18,0.0403,0.8167,72.01,62750.08,827878.25,0.0671,1281.75
214.61,2138.8,0.2146,0.7643,101.75,57995.47,215144.18,0.1601,1445.46
355.76,4465.39,0.0482,0.7394,136.98,54502.48,200162.52,0.0479,1089.91
112.27,3107.0,0.1387,0.7694,76.79,33699.74,934170.85,0.1099,1382.74
185.44,3179.61,0.1933,0.9515,122.58,58819.19,558558.59,0.0235,637.63
203.09,3568.77,0.1708,0.7307,13.41,52630.19,623712.52,0.0862,1398.02
173.56,2663.37,0.2935,0.982,110.71,83537.44,394442.79,0.1962,805.87
156.23,3274.07,0.2379,0.7014,92.12,29160.7,614777.69,0.1911,636.94
305.97,3212.48,0.2345,0.8909,171.46,38565.63,877037.34,0.1896,961.62
258.94,3072.25,0.1131,0.9484,45.08,24320.36,704292.02,0.1211,1115.67
303.46,2397.76,0.0124,0.9708,104.54,46902.67,644163.38,0.0625,1156.0
326.79,2784.78,0.223,0.7418,44.89,21775.16,255540.41,0.0742,1458.65
294.92,2189.12,0.2999,0.9025,87.59,70060.78,753053.1,0.0452,873.55
324.33,2660.04,0.1277,0.7311,51.13,68521.92,607898.2,0.024,1570.6
269.79,1734.68,0.2958,0.8023,177.86,47866.07,485616.68,0.0379,1571.28
185.98,2030.68,0.0511,0.9123,93.74,33773.59,733216.68,0.0961,1121.45
354.34,2428.86,0.096,0.8003,98.32,25352.31,438124.54,0.0103,787.95
230.82,1910.76,0.0595,0.7909,103.65,38886.23,717033.11,0.1881,1838.76
204.83,2254.4,0.1478,0.7337,69.14,60818.63,846943.4,0.1145,1596.21
261.66,2521.59,0.2411,0.7193,138.42,37513.63,636534.46,0.0388,1110.31
206.54,2965.11,0.1088,0.7334,125.27,81991.51,522049.07,0.0862,618.63
243.69,3393.58,0.2728,0.9539,134.07,75096.47,492714.01,0.0784,1246.49
300.8,2286.7,0.168,0.7032,66.43,50513.6,681771.7,0.1679,863.19
301.13,3695.83,0.145,0.9009,140.95,42879.17,520458.35,0.0285,1326.77
207.66,3385.25,0.2382,0.9229,137.29,41108.27,1074565.0,0.0888,1122.68
238.42,3044.87,0.0394,0.8647,97.64,76873.22,325806.98,0.1437,544.59
355.57,2770.36,0.2344,0.9119,133.34,39664.53,580307.1,0.0778,676.35
312.23,2899.98,0.0805,0.8892,113.63,65917.09,659969.13,0.0747,808.64
430.63,3579.86,0.0914,0.8321,54.52,50859.57,636396.43,0.0714,1569.62
363.51,3608.47,0.1838,0.811,99.21,62273.78,494970.83,0.1536,844.19
360.82,3695.71,0.2716,0.973,89.75,36963.44,849987.98,0.0283,329.98
170.91,2682.37,0.1777,0.9819,107.7,45006.84,738036.87,0.1721,986.16
332.29,3084.72,0.1982,0.8889,137.34,50100.99,752477.81,0.0188,967.24
271.02,3702.44,0.2352,0.7572,53.02,40082.45,473750.7,0.0672,1553.44
233.68,2161.42,0.0852,0.8299,90.95,71112.2,526257.99,0.0809,1529.61
287.6,2400.57,0.2499,0.844,78.98,37888.92,702673.4,0.0817,635.56
345.89,2662.56,0.1312,0.9198,80.34,40978.97,388099.93,0.0416,1174.58
312.56,3354.69,0.0609,0.8937,78.93,72918.55,737782.07,0.1226,1300.72
209.11,3366.88,0.1115,0.8493,107.16,69721.3,586011.8,0.0934,1011.64
330.68,2469.16,0.0814,0.8973,121.57,76701.65,816789.93,0.1157,1105.76
227.18,1468.26,0.0763,0.707,116.03,19013.49,521331.33,0.1249,1400.11
291.25,2842.84,0.0919,0.9252,110.88,53811.93,965207.12,0.0423,1142.7
252.25,1930.65,0.0625,0.7614,124.69,51989.64,687279.6,0.1845,1262.32
258.59,1482.88,0.2036,0.8904,180.38,41231.41,709045.53,0.1669,1495.52
332.47,1659.97,0.1782,0.7331,109.3,55853.58,468870.88,0.1665,908.59
196.99,2905.67,0.198,0.7332,137.34,45196.21,656161.38,0.1087,1302.11
420.89,3716.15,0.1097,0.7103,135.53,53172.87,497251.84,0.1649,909.27
138.42,2680.47,0.2332,0.964,161.3,100000.0,301010.69,0.1274,1389.95
230.17,2815.58,0.0476,0.8753,122.75,55732.66,567260.49,0.0929,853.23
302.77,3576.6,0.1756,0.805,78.26,56425.67,836237.83,0.1517,1187.6
318.82,1440.18,0.0899,0.9285,114.65,64050.12,593304.18,0.122,977.82
267.46,3057.47,0.163,0.8816,112.95,53480.63,547759.33,0.0054,1235.89
270.7,2640.92,0.1039,0.8798,130.81,32382.46,545131.37,0.1994,782.49
305.79,3093.41,0.2392,0.8412,77.34,23329.26,1049833.42,0.0888,962.11
257.67,2271.27,0.2685,0.7023,145.1,50016.7,726467.59,0.1165,1033.33
379.49,2009.28,0.2253,0.775,105.17,46059.67,291178.82,0.0842,709.74
337.95,2760.07,0.0609,0.7316,131.58,18100.57,498457.17,0.0246,857.59
340.46,3941.87,0.0897,0.8921,114.81,77384.98,526638.19,0.1676,530.79
202.54,3324.38,0.2766,0.7721,108.88,52265.55,463201.0,0.1381,1169.44
269.05,2252.31,0.1368,0.8305,112.41,74250.7,618742.62,0.1666,1301.5
252.47,1599.57,0.2829,0.8025,126.28,13674.27,492368.95,0.0994,609.39
199.58,1332.38,0.1238,0.7415,167.02,74565.04,504474.79,0.1594,679.14
302.01,3680.94,0.286,0.9779,41.12,42494.12,636396.71,0.1606,746.38
234.68,1901.85,0.2785,0.9707,122.1,71276.11,300937.01,0.0706,646.77
324.16,2395.01,0.2016,0.7245,106.39,54045.33,180087.91,0.0058,1176.46
194.74,3684.95,0.0126,0.9399,99.39,57978.73,852078.74,0.1727,830.92
403.93,1385.78,0.1261,0.8416,30.16,57999.53,771771.28,0.041,1129.23
207.78,3818.94,0.2743,0.9244,123.37,43485.23,679040.67,0.1744,813.29
291.45,2451.31,0.2667,0.7438,101.04,39832.51,666324.33,0.1256,942.21
334.39,1750.28,0.0643,0.7384,78.58,44540.86,568527.99,0.1288,1378.86
232.2,2456.24,0.1258,0.9583,106.35,26213.5,1200000.0,0.0532,684.09
338.94,2083.97,0.2523,0.9604,95.73,42568.28,644204.98,0.0835,872.08
182.81,2995.31,0.1776,0.8351,49.82,39002.94,1122403.1,0.0659,1182.26
383.91,2142.3,0.2557,0.9523,107.79,25817.56,1014435.85,0.0421,949.14
276.06,1152.55,0.2497,0.8936,123.37,58067.99,697406.81,0.1463,1109.74
230.27,2477.23,0.2732,0.7537,87.61,50627.34,564422.2,0.0237,1050.55
252.56,1587.37,0.044,0.7954,113.29,54559.7,609170.27,0.1048,572.87
335.67,2810.05,0.0521,0.7395,108.42,62007.94,526636.23,0.1095,1493.04
231.17,1720.08,0.034,0.9244,138.11,46575.31,697278.38,0.1913,1018.54
218.8,2267.72,0.2812,0.9857,101.72,35011.18,739411.37,0.1745,1555.01
258.38,2793.03,0.1478,0.8584,130.37,55515.04,363610.58,0.1009,1157.06
186.73,2483.57,0.0287,0.8902,95.08,2283.76,1123664.33,0.1696,1466.94
411.54,2846.17,0.1032,0.9164,167.3,48716.43,451365.46,0.1592,1373.72
232.52,3182.89,0.1119,0.765,91.17,63125.28,74108.62,0.0104,1439.15
337.37,1742.95,0.2448,0.7974,83.31,67774.27,589804.04,0.1848,979.45
290.71,2599.56,0.2233,0.8196,101.82,41764.19,378608.74,0.1391,1615.92
201.16,300.0,0.2099,0.8724,81.95,13517.11,595421.24,0.136,900.53
274.55,2843.74,0.0163,0.9466,65.46,7051.11,620043.18,0.1441,1164.85
333.8,2414.36,0.2741,0.7737,128.04,61027.86,694165.73,0.0488,1323.32
260.88,1879.63,0.0725,0.8366,10.0,44659.28,805159.28,0.0107,2000.0
364.48,2897.31,0.1924,0.9179,82.28,83785.43,406520.0,0.0502,1396.41
351.61,3568.61,0.0279,0.7253,62.51,27216.79,534059.49,0.1599,883.41
343.92,2277.12,0.0336,0.8487,109.5,56148.54,740352.25,0.1215,1135.3
240.53,1909.9,0.0128,0.7419,35.68,77928.8,475832.18,0.0754,623.67
194.01,2779.27,0.1741,0.8564,122.35,53906.62,234275.6,0.0521,1515.48
228.98,1603.77,0.1925,0.9227,125.78,24233.07,728639.93,0.161,100.0
289.72,2132.7,0.0246,0.7687,53.3,96248.09,494079.84,0.0943,995.38
315.93,3607.55,0.0942,0.9463,111.04,76579.69,480901.13,0.1243,1745.3
112.13,2698.71,0.2569,0.7971,121.34,46750.44,629773.06,0.0075,1290.6
274.39,1177.75,0.0394,0.7553,134.78,64012.74,606819.38,0.0888,1205.1
286.86,1242.36,0.0728,0.8349,58.48,64189.41,803449.48,0.008,672.59
254.18,2776.97,0.1331,0.9541,54.03,61089.22,358687.08,0.1585,1471.43
371.85,3325.54,0.2543,0.72,152.58,27701.21,1053906.38,0.0536,760.43
306.63,1382.86,0.0839,0.795,78.97,55848.6,326000.09,0.0376,763.06
373.26,3002.27,0.2992,0.8894,88.3,74601.81,529225.67,0.1856,1470.88
258.8,3692.1,0.113,0.8037,125.05,58824.7,434032.31,0.0085,749.91
345.31,4128.82,0.1221,0.7205,67.98,57052.99,616996.97,0.0436,586.57
397.63,2909.46,0.0454,0.7963,96.58,41642.4,609717.28,0.0519,744.72
373.38,3047.0,0.2073,0.9381,133.24,35584.35,638940.68,0.1654,1109.91
193.09,979.01,0.0806,0.9807,60.0,24553.46,657743.36,0.1435,890.88
255.97,4294.81,0.1924,0.7115,89.17,62998.17,864666.59,0.1936,1625.29
249.11,2199.2,0.0747,0.8651,69.32,46855.41,637015.04,0.1405,1060.83
311.69,1918.78,0.1225,0.7305,80.49,28367.24,880895.34,0.0511,657.28
326.48,2450.09,0.2584,0.8973,142.55,66610.74,259421.36,0.0375,458.47
212.08,3834.14,0.2243,0.7023,149.49,40815.97,173500.76,0.1523,1335.15
280.09,4379.64,0.0548,0.7043,113.16,36345.23,631153.03,0.1807,1145.08
123.51,2748.24,0.1862,0.9253,121.85,42311.91,670745.23,0.1828,1242.65
383.15,3431.83,0.1923,0.7216,120.99,47314.03,500296.01,0.1554,914.8
236.57,2683.84,0.0363,0.7885,83.71,58057.36,603992.78,0.1599,1098.83
279.19,1837.06,0.1451,0.9778,112.54,36057.33,818915.16,0.1342,1427.04
251.78,3806.78,0.0856,0.9857,63.98,67171.17,738728.62,0.1485,1051.75
360.95,2162.67,0.1455,0.7468,74.65,58489.79,540667.04,0.0276,686.69
62.19,3852.83,0.2354,0.8627,102.25,42008.06,645178.18,0.0692,1278.88
273.75,3667.19,0.0559,0.8622,71.4,47863.47,756259.01,0.0943,939.5
267.06,3131.0,0.0458,0.8312,64.7,43526.59,362549.54,0.1345,1355.96
240.98,4082.7,0.0881,0.9682,82.46,51586.77,446613.19,0.0864,1058.07
404.47,4398.67,0.2862,0.9187,141.3,75577.92,788824.15,0.0781,1322.91
208.45,2512.73,0.2269,0.9217,154.31,43356.55,263526.26,0.1149,1210.56
332.88,2016.44,0.0156,0.7782,103.97,53626.19,390111.25,0.0819,1461.04
301.72,1189.66,0.1263,0.826,123.44,38973.38,365753.44,0.0191,1354.66
369.61,4408.33,0.0846,0.8414,87.16,59277.26,787731.88,0.194,636.81
224.96,2305.58,0.1951,0.7867,39.59,55060.71,391202.5,0.1856,456.68
220.03,3539.11,0.1432,0.7275,76.71,72438.69,762794.78,0.0126,1025.63
357.21,2069.35,0.2897,0.7366,95.24,36818.36,536042.85,0.1082,1240.58
306.9,3854.97,0.0735,0.7524,109.46,61894.49,958183.69,0.144,820.31
159.13,2101.57,0.1805,0.7591,101.8,71357.38,631408.6,0.1239,1191.13
234.55,1716.49,0.2131,0.7703,96.08,43279.31,817254.46,0.0739,1177.78
303.98,2486.67,0.2494,0.7741,86.8,48405.27,697151.09,0.1616,1026.89
337.83,2233.44,0.128,0.8322,115.89,53647.18,516735.32,0.1249,849.03
224.06,3117.1,0.2092,0.8478,61.81,46596.45,603516.09,0.0516,727.2
56.43,2609.74,0.0979,0.7896,130.4,53425.77,607658.91,0.1242,1835.07
314.24,3141.7,0.1363,0.9631,86.43,61611.7,514553.71,0.0586,378.44
183.48,2422.03,0.2697,0.8604,170.46,48619.39,781805.75,0.1212,657.7
123.7,2129.0,0.2855,0.9284,95.02,48490.32,1103100.1,0.154,1873.48
62.58,2192.88,0.2185,0.968,89.79,54899.92,628938.92,0.064,722.88
336.05,4251.87,0.1186,0.7473,87.18,43913.72,747889.02,0.0601,871.83
284.65,2826.38,0.2478,0.8241,90.11,44729.73,710703.09,0.1467,1265.36
258.08,1096.05,0.0175,0.8256,124.23,35668.81,89209.24,0.1041,1202.34
379.18,2242.5,0.0398,0.8028,103.66,49804.67,703330.4,0.0321,1190.3
322.8,2725.88,0.2018,0.7026,136.26,57887.87,693421.37,0.1114,1523.54
396.22,4095.56,0.0945,0.9366,119.71,46059.23,358779.97,0.1343,746.62
170.54,3455.81,0.2859,0.7324,106.0,37737.07,251875.17,0.1008,1105.4
272.41,1927.99,0.1365,0.9887,116.81,48912.42,690575.44,0.1267,1033.0
153.75,4544.38,0.1345,0.9242,142.88,57051.95,931766.7,0.0761,771.64
257.8,2625.59,0.2066,0.8682,125.8,52611.49,532872.36,0.1762,1082.85
256.35,3626.29,0.2326,0.7448,113.88,87287.57,540330.29,0.0518,1227.44
322.0,1745.24,0.1479,0.8495,118.39,39669.14,1063045.3,0.0599,1235.21
278.42,771.44,0.0721,0.7757,68.5,48019.77,783405.8,0.1559,1388.65
321.76,1546.73,0.2343,0.7732,186.44,63358.41,365575.33,0.0163,1037.33
327.76,300.0,0.1029,0.9406,121.72,39037.78,464825.14,0.1975,731.0
436.62,4304.47,0.0608,0.8104,124.88,82315.61,1037497.07,0.1277,611.71
251.35,2818.05,0.1932,0.8307,104.09,50576.17,474719.68,0.1625,903.89
204.42,1925.7,0.0362,0.9445,32.24,59758.87,500419.67,0.1189,621.66
293.46,3004.56,0.2917,0.7255,96.6,50813.72,738786.06,0.1583,824.94
214.83,2798.31,0.1934,0.8724,107.4,67307.53,553823.02,0.0897,675.76
386.15,3136.4,0.2959,0.8677,78.94,32963.07,693798.28,0.1175,842.64
253.76,3597.47,0.1083,0.8233,78.67,76435.48,662999.56,0.1341,1614.76
232.58,2422.9,0.2916,0.9406,94.26,54323.36,577262.02,0.1809,1010.94
239.65,1960.79,0.0522,0.9734,129.43,61364.57,845450.82,0.0118,1547.89
328.88,3298.42,0.0218,0.8349,144.77,38316.81,353494.78,0.0262,1182.26
263.17,3278.49,0.0196,0.8323,110.41,56064.51,629264.42,0.1397,852.9
226.87,2728.91,0.1448,0.8456,87.03,34528.17,491113.27,0.0722,1010.96
399.9,4355.75,0.0341,0.9097,93.52,69898.13,931110.81,0.1372,527.28
210.79,2307.04,0.1585,0.8937,108.15,29218.16,571458.05,0.0494,945.15
277.67,1945.11,0.105,0.7646,111.9,53043.86,986674.74,0.1275,634.9
323.92,2977.5,0.1073,0.7185,118.77,44090.97,522493.38,0.0982,1239.54
152.65,2121.3,0.1943,0.9753,91.09,24716.64,627610.44,0.029,912.28
311.02,3038.15,0.0573,0.7757,121.76,35066.58,821444.75,0.1862,953.86
195.87,1997.48,0.2323,0.8852,119.26,57918.3,416797.87,0.1595,917.65
336.71,2336.48,0.1788,0.9402,92.49,35706.81,904801.6,0.1573,1334.49
202.8,4131.16,0.2753,0.7871,50.55,39458.69,611171.17,0.1409,768.22
326.96,2332.29,0.1158,0.8843,76.98,56660.19,687489.04,0.0092,747.32
357.94,2024.23,0.295,0.7313,154.64,65594.89,714112.06,0.1034,1158.49
339.61,3567.03,0.177,0.9813,51.37,61402.81,590941.13,0.1514,1394.0
293.85,1826.68,0.2923,0.7169,146.72,49731.48,445659.97,0.0473,1154.9
257.65,2107.19,0.0178,0.8271,50.26,54091.04,624657.85,0.125,1742.5
231.77,3101.64,0.2211,0.8557,80.52,52459.3,207761.96,0.1862,754.15
385.33,3385.09,0.2468,0.9292,93.13,33400.13,346485.33,0.1518,363.92
222.54,3606.04,0.0254,0.7351,161.44,55110.74,578259.66,0.1118,1204.29
197.22,2064.68,0.1779,0.8278,105.83,33253.22,912375.72,0.0654,1001.46
324.9,3116.87,0.2426,0.7869,98.22,60635.56,906381.04,0.1291,1199.33
215.29,2284.88,0.1727,0.7905,75.38,52729.74,799934.31,0.1443,1321.19
203.75,2175.57,0.0285,0.9258,121.53,14790.7,301266.5,0.1294,566.97
166.73,3592.52,0.2111,0.7016,88.76,66655.43,665551.04,0.1523,959.21
238.78,2219.52,0.0276,0.9172,97.75,41886.48,435600.16,0.0595,1235.59
268.8,2867.93,0.2471,0.935,93.65,40520.73,592692.4,0.104,1130.9
293.23,2771.87,0.0225,0.9614,127.8,66272.41,794991.65,0.112,994.27
346.35,1811.24,0.0498,0.8818,129.12,47806.18,736260.69,0.0225,1283.78
314.52,3406.77,0.0898,0.7967,76.8,60357.3,860069.68,0.0394,1365.61
260.68,3088.89,0.1937,0.8239,85.14,39719.63,326974.02,0.0648,400.46
260.14,1094.07,0.2931,0.9812,82.01,63760.54,403480.49,0.0143,1549.0
313.26,2867.31,0.0442,0.9555,110.81,53753.81,904274.08,0.0506,662.78
370.44,2044.5,0.0514,0.8344,133.71,57181.12,907313.49,0.1068,1238.56
284.47,3509.38,0.117,0.9735,111.23,47554.36,602795.73,0.1106,945.31
239.82,1517.77,0.2525,0.9387,35.63,77391.2,601373.21,0.0536,1447.39
200.54,2370.76,0.1455,0.9613,129.06,81362.31,838216.47,0.1896,1278.34
166.61,2933.59,0.1033,0.8981,62.28,14138.67,711362.02,0.0961,1236.62
324.97,2692.57,0.1727,0.9487,82.35,65784.87,726054.54,0.1293,1120.3
318.35,3247.65,0.0856,0.9586,111.28,32684.28,422886.57,0.0109,879.85
318.3,1460.57,0.1263,0.7267,102.34,58909.67,833573.48,0.0828,736.47
265.35,3944.0,0.1065,0.9799,132.64,21168.34,566467.17,0.1107,612.04
380.52,3061.36,0.2432,0.7967,85.66,57153.43,330313.64,0.0659,851.86
238.69,3715.11,0.278,0.8276,74.39,36702.08,451293.72,0.0384,1338.84
346.65,3334.82,0.2303,0.9297,95.13,42929.45,487778.09,0.0442,732.72
272.09,2640.91,0.1373,0.8928,135.94,43370.45,898647.0,0.096,1432.86
229.37,1644.04,0.1563,0.959,124.94,38379.91,468066.88,0.0188,725.16
319.44,2208.55,0.0463,0.8162,107.76,38827.76,682168.5,0.0507,997.94
305.72,3895.16,0.2266,0.8083,146.99,43932.77,188169.71,0.1453,1192.85
301.77,3735.26,0.183,0.7092,141.25,47960.14,791487.24,0.0469,1375.07
281.1,2164.65,0.2717,0.8342,129.97,55831.68,449266.04,0.0278,933.91
272.16,442.33,0.0682,0.91,67.7,81201.7,683382.68,0.0213,1202.4
454.13,2483.39,0.2303,0.7873,129.8,34876.55,683305.49,0.1978,1117.31
363.82,2424.63,0.2086,0.8342,98.59,52590.69,731331.61,0.0219,970.9
329.21,2454.34,0.0871,0.7636,92.49,63248.76,671796.65,0.0895,721.08
283.38,3064.02,0.2035,0.9241,83.39,38803.28,985076.82,0.1047,1189.35
350.54,3336.37,0.2781,0.7175,99.56,13255.05,647329.9,0.1931,1058.82
313.85,3425.73,0.2763,0.9046,85.18,18996.91,1051208.91,0.1788,948.81
276.97,2999.14,0.2187,0.8099,110.38,13861.92,732271.1,0.0513,1086.35
252.23,1239.4,0.0239,0.7121,99.52,75911.93,660393.21,0.0215,1230.87
268.93,2382.73,0.263,0.9475,111.98,60633.56,782519.04,0.0904,518.04
50.0,4454.87,0.2008,0.8414,122.52,62973.59,644951.02,0.0247,877.02
290.8,2943.14,0.1,0.8738,95.68,66693.23,694933.42,0.1749,741.51
238.36,2938.13,0.0643,0.9123,81.65,41004.73,674764.07,0.1422,765.47
394.45,2931.6,0.0437,0.89,41.46,88500.24,655007.66,0.189,800.18
276.45,2975.38,0.0246,0.9119,129.4,56035.2,1025467.16,0.116,1397.83
185.83,783.23,0.2287,0.9211,107.49,49299.25,1055929.86,0.0761,1155.53
271.26,2462.37,0.0784,0.8709,99.42,68815.03,670752.31,0.1026,701.68
196.54,2620.32,0.017,0.806,142.11,61510.45,855372.88,0.0364,1108.84
310.51,3653.84,0.1252,0.7705,64.2,72528.26,843787.9,0.0953,1185.6
296.82,2687.34,0.15,0.9618,106.78,73498.25,822365.08,0.1997,936.41
346.84,1360.23,0.0591,0.9813,74.47,44671.43,713920.2,0.1396,642.35
215.68,2986.9,0.0228,0.8037,125.77,53585.91,737353.02,0.0172,705.27
277.55,2020.34,0.0648,0.7326,34.51,35498.28,719099.79,0.1465,547.72
172.62,1696.85,0.2069,0.7645,130.46,23633.34,463726.44,0.0246,1727.65
327.61,1996.58,0.0339,0.8945,129.15,64307.15,593067.96,0.0812,502.59
313.92,3074.96,0.171,0.7502,75.77,66291.09,369034.16,0.1583,652.83
312.19,3636.03,0.0525,0.9262,107.1,17793.04,720135.58,0.03,1042.56
275.12,3028.3,0.0667,0.9677,76.45,38666.07,691372.14,0.0621,471.33
306.11,3145.08,0.124,0.9795,118.54,51425.38,744465.82,0.0431,683.03
395.33,3020.55,0.0392,0.7027,130.97,52997.9,452591.63,0.1747,1086.39
253.62,2729.37,0.0602,0.9779,73.18,84242.52,796968.67,0.0338,1114.35
285.4,3195.93,0.1112,0.9147,63.94,40155.52,699320.12,0.1095,1179.74
193.54,755.29,0.1056,0.7244,139.72,47673.44,1048125.52,0.0587,1276.56
209.88,2737.02,0.2273,0.8204,166.47,61222.65,765597.88,0.1039,1037.23
282.34,1831.48,0.0317,0.903,120.66,44721.65,487641.39,0.0376,831.86
357.8,3560.94,0.2595,0.9774,123.0,42167.89,338648.92,0.1527,1194.84
255.78,2534.73,0.2467,0.7476,94.49,40813.51,649195.11,0.1304,1490.33
